Dosya Yolu,Başlık,Link
video\orta.html,37. Ders: Hobiler (Sanat),https://www.youtube.com/watch?v=TwIPcgFa0Ss
video\orta.html,38. Ders: Hobiler,https://www.youtube.com/watch?v=C--1seix1jg
video\orta.html,39. Ders: Vücudumuz / Fiziksel Özellikler,https://www.youtube.com/watch?v=bt1po6slrdw
video\orta.html,40. Ders: Hastalık - Sağlık,https://www.youtube.com/watch?v=YkxxlE-lKPs
video\orta.html,41. Ders: Ne Olmak İstiyorsun? - Meslekler,https://www.youtube.com/watch?v=_Tq-aV98ZKc
video\orta.html,42. Ders: Ne İş Yapıyor?-Nerede Çalışıyor?,https://www.youtube.com/watch?v=WfG_m0bCsjo
video\orta.html,43. Ders: Toplumsal Kurallar - Anons,https://www.youtube.com/watch?v=om8NX6HVUJY
video\orta.html,44. Ders: Dikkat! - Levhalar - İşaretler,https://www.youtube.com/watch?v=dNpHN2YMKiE
video\orta.html,45. Ders: Paralar - Kaç lira? - Para Üstü,https://www.youtube.com/watch?v=qraTRwOCOIE
video\orta.html,46. Ders: Sipariş - Kullanma Kılavuzu,https://www.youtube.com/watch?v=lkHKHbmf1ZY
video\orta.html,47. Ders: Kutlama Türleri,https://www.youtube.com/watch?v=lRZn9Z7iDdY
video\orta.html,48. Ders: Bayramlar,https://www.youtube.com/watch?v=DWWADGNpx2w
video\orta.html,49. Ders: Davet Kartı Hazırlama,https://www.youtube.com/watch?v=d-9guz8x4DQ
video\orta.html,50. Ders: Gezi - Teknoloji Fuarı,https://www.youtube.com/watch?v=vTrvsoLaVFY
video\orta.html,51. Ders: Seyahat - Seyahat Türleri,https://www.youtube.com/watch?v=cR5kCRQAssI
video\orta.html,"52. Ders: Tatil Planı (Nereye, Ne ile?)",https://www.youtube.com/watch?v=zisTkcOX4xM
video\orta.html,"53. Ders: Bilet (Nereye, Ne ile, Nasıl?)",https://www.youtube.com/watch?v=C3MZFSN-FGA
video\orta.html,54. Ders: Haberler (Yurttan-Dünyadan),https://www.youtube.com/watch?v=nV07EU39pvY
video\orta.html,55. Ders: Okul Dergisi (Röportaj),https://www.youtube.com/watch?v=PeN4Nf8YClg
video\orta.html,56. Ders: İcatlar-Mucitler,https://www.youtube.com/watch?v=14vWCDxjh-U
video\orta.html,57. Ders: Duyulan Geçmiş Zaman Etkinlikleri,https://www.youtube.com/watch?v=MrAuHBc1MFA
video\orta.html,58. Ders: Teknolojiyi Her Yerde,https://www.youtube.com/watch?v=hlHkAQqX6aI
video\orta.html,59. Ders: Teknolojiyi Kullanmak,https://www.youtube.com/watch?v=oXOkxtEZk48
video\orta.html,60. Ders: Ülke-Milliyet-Dil,https://www.youtube.com/watch?v=L6u7E2Aeph0
video\orta.html,"61. Ders: Yurt Dışında Yaşam, Geniş Zaman",https://www.youtube.com/watch?v=Efc-RYuzAg4
video\orta.html,62. Ders: Çevreyi Tanı - Doğayı Koru,https://www.youtube.com/watch?v=9FZP-oimpDo
video\orta.html,63. Ders: Doğadaki Dostlarımız,https://www.youtube.com/watch?v=bm6IZXdC9GM
video\orta.html,64. Ders: Temel Betimleyiciler (Zıt Anlam),https://www.youtube.com/watch?v=XGMMfSoFsYc
video\orta.html,65. Ders: Adres Tarifi,https://www.youtube.com/watch?v=MS3LTrlYb1E
video\orta.html,66. Ders: Değerlendirme Soruları,https://www.youtube.com/watch?v=X-BGjPG9obc
video\orta.html,67. Ders: Değerlendirme Soruları,https://www.youtube.com/watch?v=3K88Juy-lS4
video\output.html,Dış Görünüş,https://www.youtube.com/watch?v=u773gcHy8Qg
video\output.html,Kişisel Bakım Nedir ?,https://www.youtube.com/watch?v=govV-IOtZOY
video\output.html,Vicudumuz - Ev ve Okul Kuralları,https://www.youtube.com/watch?v=2VCSJAZ16l0
video\output.html,Okuyalım Hatırlayalım,https://www.youtube.com/watch?v=S5PhXI6Y-lU
video\output.html,Hava Durumu,https://www.youtube.com/watch?v=iRkTbORAu9Q
video\output.html,Zaman ve Mekan - Mevsimler,https://www.youtube.com/watch?v=6hKVz2kwHpA
video\output.html,Zaman ve Mekan Mevsimler ve Aylar,https://www.youtube.com/watch?v=kwUe7-UNiSs
video\output.html,Zaman ve Mekân Mevsimler-Kıyafetler,https://www.youtube.com/watch?v=iQBv7xaMxnI
video\output.html,Hava Olayları,https://www.youtube.com/watch?v=qF5WH4BAjeA
video\output.html,Kağıt ve Demir Para,https://www.youtube.com/watch?v=H4l9f7CS6zc
video\output.html,Genel İhtiyaçlar - Paralar,https://www.youtube.com/watch?v=UEDUYembris
video\output.html,Alışveriş Mekanları,https://www.youtube.com/watch?v=SbfG60GbdkE
video\output.html,Alışveriş Mekanları,https://www.youtube.com/watch?v=H4m7p0zBBwg
video\output.html,Genel İhtiyaçlar - Paralar,https://www.youtube.com/watch?v=UEDUYembris
video\output.html,Alılveriş Mekanları,https://www.youtube.com/watch?v=UOk4wn1EpyI
video\output.html,Özel Günler ve Kutlamalar - Davet,https://www.youtube.com/watch?v=DLePfVskoC0
video\output.html,Ortaokul Uyum İçin Türkçe - Davet-Doğum günü Düğün,https://www.youtube.com/watch?v=dqr2dyzrMcw
video\output.html,Davet- Bayramlar,https://www.youtube.com/watch?v=tIb-HsjBeFQ
video\output.html,Davet - Tebrik,https://www.youtube.com/watch?v=OaOjHnquGqg
video\output.html,Dave - Nezaket,https://www.youtube.com/watch?v=u1LZX50Dpk8
video\output.html,Davet Kartı Hazırlama,https://www.youtube.com/watch?v=BvOQE_3Z04U
video\output.html,Afiş - Broşür - İlan,https://www.youtube.com/watch?v=J4S1q54m3H4
video\output.html,Davet- Etkinlikler,https://www.youtube.com/watch?v=OaL9S3OawWo
video\output.html,Davet,https://www.youtube.com/watch?v=sXFzR3LzuNE
video\output.html,Seyyahat Kelimeleri,https://www.youtube.com/watch?v=0eNWwU1Tdq0
video\output.html,Seyyahat - 5N1K,https://www.youtube.com/watch?v=WV0_H5kNr28
video\output.html,Seyyahat- Seyyahat içeriği,https://www.youtube.com/watch?v=5Da9wSQLgF0
video\output.html,Seyyahat- Bilet ve Bilet Alma,https://www.youtube.com/watch?v=IT5jSdrvG0M
video\output.html,Davet,https://www.youtube.com/watch?v=sXFzR3LzuNE
video\output.html,Seyyahat Kelimeleri,https://www.youtube.com/watch?v=0eNWwU1Tdq0
video\output.html,Davet,https://www.youtube.com/watch?v=sXFzR3LzuNE
video\output.html,Seyyahat- Bilet ve Bilet Alma,https://www.youtube.com/watch?v=IT5jSdrvG0M
video\output.html,Seyyahat- Bilet ve Bilet Alma,https://www.youtube.com/watch?v=IT5jSdrvG0M
video\output.html,Seyyahat- Bilet ve Bilet Alma,https://www.youtube.com/watch?v=IT5jSdrvG0M
video\output.html,Seyyahat- Etkinlikler,https://www.youtube.com/watch?v=58AgtZpO1As
video\output.html,Otel Kayıt  Formu,https://www.youtube.com/watch?v=6MaY4GvuQNI
video\output.html,Tatil,https://www.youtube.com/watch?v=F0-CMjROYJI
video\output.html,Seyyahat- Bilet ve Bilet Alma,https://www.youtube.com/watch?v=IT5jSdrvG0M
video\output.html,Otel Kayıt  Formu,https://www.youtube.com/watch?v=6MaY4GvuQNI
video\output.html,Otel Kayıt  Formu,https://www.youtube.com/watch?v=6MaY4GvuQNI
video\output.html,Seyyahat- Okul Gezisi,https://www.youtube.com/watch?v=7aPdA4E0pdU
video\output.html,Seyyahat - Valizinde ne var ?,https://www.youtube.com/watch?v=XD-26L6ZHLw
video\output.html,Seyyahat,https://www.youtube.com/watch?v=ZmrV3jvBpuQ
video\output.html,Otel Kayıt  Formu,https://www.youtube.com/watch?v=6MaY4GvuQNI
video\output.html,Otel Kayıt  Formu,https://www.youtube.com/watch?v=6MaY4GvuQNI
video\output.html,Otel Kayıt  Formu,https://www.youtube.com/watch?v=6MaY4GvuQNI
video\output.html,Seyyahat - Etkinlikler,https://www.youtube.com/watch?v=3pQrI5nD0a8
video\output.html,Vicudumuz - Hastalıklar,https://www.youtube.com/watch?v=AIkqhFpjG2Y
video\output.html,Adres Bilgileri,https://www.youtube.com/watch?v=8oFqeMS63rg
video\output.html,Zaman- Tarih - Saat- Zaman İfadeleri,https://www.youtube.com/watch?v=OQGNxI2APlw
video\output.html,Hobiler,https://www.youtube.com/watch?v=bjYO6ot-Qz4
video\output.html,Meslekler,https://www.youtube.com/watch?v=gdSqWZ_l2Fo
video\output.html,Ben ve Yakın Çevrem,https://www.youtube.com/watch?v=pOQMs1DK9dg
video\output.html,Zaman ve Mekan,https://www.youtube.com/watch?v=Kbrql4npqmY
video\output.html,"Dikkat Dikkat! - Uyarılar, Tabelalar, Levhalar.",https://www.youtube.com/watch?v=UYs06mICf8E
video\output.html,Bulunma Var - Yok,https://www.youtube.com/watch?v=opEykRGQb1E
video\output.html,Temel İhtiyaclar- Yiyecekler ve İçecekler,https://www.youtube.com/watch?v=j71N-rIMQZ4
video\output.html,Serbest Zaman Etkinlikleri - Zıt Anlam,https://www.youtube.com/watch?v=1MZqOEYY04M
video\output.html,Tanıtma -Tanışma ve Tanıştırma,https://www.youtube.com/watch?v=ZHUVOV_tkoc
video\output.html,Plan Tasarı Hayal-Gelecek Planları,https://www.youtube.com/watch?v=PBzIkb8E2h4
video\output.html,Yiyecekler Meyve-Sebze,https://www.youtube.com/watch?v=G11Gps75zIo
video\output.html,Sayılar Kaçıncı ?,https://www.youtube.com/watch?v=--mudC_twDU
video\output.html,Doğa ve Yaşam Bitkiler-Hayvanlar,https://www.youtube.com/watch?v=bqguFICoPRA
